"hotelid","cityid","starclass","nbrooms","amenities","reviews","pageurl","rank","prices","direction","lat","lon","partition_0","process_date"
"5953748","294305","4,5","76","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Piscina,Desayuno gratis,Salas de reuniones,Almacenamiento de equipaje,Conserje,Recepción disponible las 24 horas,Garaje de estacionamientos,Internet gratuito,Wifi,Internet,Piscina cubierta,Piscina climatizada,Bar/Salón,Restaurante,Desayuno tipo bufé,Hotel para no fumadores,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Caja fuerte,Teléfono,Kitchenette,Microondas,Minibar,Refrigerador,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","649 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d5953748-Reviews-Presidente_Suites_Santiago-Santiago_Santiago_Metropolitan_Region.html","N.º 50","N,A","Avenida Luis Thayer Ojeda 383, Santiago 8320000 Chile, Santiago","-33.421990609498486","-70.60132877895423","Chile","2020-01-12"
"3916226","294305","4,5","10","Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Internet,Hotel para no fumadores,Aire acondicionado,Plancha,Kitchenette,Microondas,Refrigerador,Utensilios de cocina,TV pantalla plana,Bañera/Ducha,Habitaciones para no fumadores,Suites","236 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d3916226-Reviews-Lastarria_Santiago_Suite-Santiago_Santiago_Metropolitan_Region.html","N.º 9","N,A","Padre Luis de Valdivia 339, Santiago Chile, Santiago","-33.43919122370017","-70.64167005981302","Chile","2020-01-12"
"1233268","294305","4,5","5","Garaje de estacionamientos,Internet de alta velocidad gratuito (WiFi),Cafetería,Alquiler de bicicletas,Libros, DVD, música para niños,Se admiten mascotas (Se aceptan perros / mascotas),Transporte al aeropuerto,Fax/Fotocopiadora,Internet gratuito,Wifi,Wifi público,Internet,Desayuno en la habitación,Comidas para niños,Menús para dietas especiales,Masaje,Salón de belleza,Almacenamiento de equipaje,Cambio de divisas,Periódico,Hotel para no fumadores,Cocina compartida,Recepción disponible las 24 horas,Check-in y check-out exprés,Check-in y check-out privado,Servicio de planchado,Habitación libre de alérgenos,Aire acondicionado,Caja fuerte,Plancha,Secador de pelo,Habitaciones para no fumadores,Habitaciones para familias","146 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d1233268-Reviews-Providencia_Bed_Breakfast-Santiago_Santiago_Metropolitan_Region.html","N.º 8","$67.425,$52.184","Alberto Magno 1398 Providencia, Santiago 8320000 Chile, Santiago","-33.43256064418031","-70.6168213477696","Chile","2020-01-12"
"2679712","294305","4,5","20","Estacionamiento gratis,Estacionamiento vigilado,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Alquiler de autos,Hotel para no fumadores,Recepción disponible las 24 horas,Servicio de planchado,Internet gratuito,Wifi,Wifi público,Internet,Desayuno disponible,Desayuno tipo bufé,Caja fuerte,Sala de estar,Sofá,Teléfono,Microondas,Refrigerador,TV pantalla plana,Productos de tocador de cortesía,Servicio de despertador/Reloj despertador,Utensilios de cocina,Habitaciones para no fumadores,Suites","345 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d2679712-Reviews-Heidelberg_Haus_Apart_Hotel-Santiago_Santiago_Metropolitan_Region.html","N.º 46","N,A","Los Nogales 843, Santiago 7510348 Chile, Santiago","-33.42794412545442","-70.60453921816024","Chile","2020-01-12"
"10717392","294305","4,0","142","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Actividades infantiles (Ideal para niños / familias),Transporte gratis al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Almacenamiento de equipaje,Internet gratuito,Wifi,Wifi público,Internet,Bar/Salón,Restaurante,Desayuno disponible,Desayuno tipo bufé,Bar de aperitivos,Servicios gratuitos de taxi o transporte,Servicio de traslado en autobús,Salón de banquetes,Salas de reuniones,Conserje,Hotel para no fumadores,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","750 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d10717392-Reviews-City_Express_Santiago_Aeropuerto-Santiago_Santiago_Metropolitan_Region.html","N.º 53","$91.123,$91.629,$58.398","Av. Américo Vespucio Oriente 1295 Pudahuel, Las Condes, Santiago 8340422 Chile, Santiago","-33.42579982023795","-70.57736185262367","Chile","2020-01-12"
"6956264","294305","4,5","226","Garaje de estacionamientos,Internet gratuito,Gimnasio / Sala de entrenamiento,Bar/Salón,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Almacenamiento de equipaje,Estacionamiento,Wifi,Wifi público,Wifi con cargo adicional,Internet,Restaurante,Desayuno disponible,Desayuno tipo bufé,Desayuno en la habitación,Bufé apto para niños,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Conserje,Periódico,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Instalaciones de habitación VIP,Caja de seguridad para computadora portátil,TV pantalla plana","1.772 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d6956264-Reviews-Doubletree_By_Hilton_Santiago_Vitacura-Santiago_Santiago_Metropolitan_Region.html","N.º 9","$66.071,$65.679,$66.130","Av Vitacura 2727, Santiago 7550168 Chile, Santiago","-33.41579495570403","-70.6041394005784","Chile","2020-01-12"
"306894","294305","4,5","146","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Cadenas de televisión para niños,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Garaje de estacionamientos,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Piscina cubierta,Piscina climatizada,Bar/Salón,Restaurante,Desayuno tipo bufé,Bufé apto para niños,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Spa,Tratamientos faciales,Almacenamiento de equipaje,Conserje,Periódico,Hotel para no fumadores,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio a la habitación,Caja fuerte,Caja de seguridad para computadora portátil,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","2.745 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d306894-Reviews-Hotel_Plaza_San_Francisco-Santiago_Santiago_Metropolitan_Region.html","N.º 13","$95.594,$95.479,$66.765","Av. Libertador Bernardo O´Higgins 816, Santiago 8320000 Chile, Santiago","-33.443273011261056","-70.647658093123","Chile","2020-01-12"
"1489432","294305","4,5","179","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Piscina en la terraza,Piscina cubierta,Piscina climatizada,Sauna,Bar/Salón,Restaurante,Desayuno tipo bufé,Desayuno en la habitación,Bar en la terraza,Salón de banquetes,Salas de reuniones,Spa,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Hotel para no fumadores,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Servicio a la habitación,Caja fuerte,Kitchenette,Microondas,Minibar,Refrigerador,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","1.767 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d1489432-Reviews-Hotel_Plaza_El_Bosque_Ebro-Santiago_Santiago_Metropolitan_Region.html","N.º 45","$67.108,$63.656,$63.656","Ebro 2828 Las Condes, Santiago 7550091 Chile, Santiago","-33.4150180924862","-70.60203985933155","Chile","2020-01-12"
"7395641","294305","4,5","17","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Transporte al aeropuerto,Conserje,Hotel para no fumadores,Limpieza en seco,Servicio de lavandería,Internet gratuito,Wifi,Wifi público,Internet,Bar/Salón,Restaurante,Desayuno tipo bufé,Servicio de limpieza,Balcón privado,Caja fuerte,TV pantalla plana,Habitaciones para no fumadores,Suites","459 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d7395641-Reviews-Matildas_Hotel_Boutique-Santiago_Santiago_Metropolitan_Region.html","N.º 17","$72.174,$73.920,$65.356","Agustinas 2149, Santiago 8340463 Chile, Santiago","-33.44223163113857","-70.66605320774424","Chile","2020-01-12"
"7621139","294305","4,5","205","Estacionamiento gratis,Wifi,Piscina,Gimnasio / Sala de entrenamiento,Bar/Salón,Juegos de mesa/Rompecabezas,Cadenas de televisión para niños,Alquiler de autos,Estacionamiento,Wifi público,Internet,Toallas para la piscina/playa,Piscina en la terraza,Piscina cubierta,Piscina climatizada,Restaurante,Desayuno disponible,Desayuno tipo bufé,Bar de aperitivos,Máquina expendedora,Instalaciones para conferencias,Salas de reuniones,Fax/Fotocopiadora,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Minimercado,Hotel para no fumadores,Sala de estar o con TV compartida,Reposeras/Sillas playeras,Terraza solárium,Recepción disponible las 24 horas,Check-in y check-out exprés,Limpieza en seco,Servicio de lavandería,Lavandería de autoservicio,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","911 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d7621139-Reviews-Courtyard_Santiago_Las_Condes-Santiago_Santiago_Metropolitan_Region.html","N.º 7","N,A","Avenida Presidente Kennedy 5601 Las Condes, Santiago 7560356 Chile, Santiago","-33.399785670874486","-70.57497987025769","Chile","2020-01-12"
"306878","294305","4,5","310","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Bar/Salón,Alquileres de equipos de esquí,Esquí,Cadenas de televisión para niños,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Piscina al aire libre,Cafetería,Restaurante,Desayuno disponible,Desayuno tipo bufé,Desayuno en la habitación,Comidas para niños,Comedor al aire libre,Vino/Champagne,Bar en la piscina,Bar junto a la piscina,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Manicura,Pedicura,Seguridad las 24 horas,Conserje,Cambio de divisas,Acceso a sala de estar ejecutiva,Hotel para no fumadores,Muebles de exterior,Reposeras/Sillas playeras,Terraza solárium,Servicio de mayordomo,Check-in las 24 horas,Check-in y check-out exprés,Check-in y check-out privado,Limpieza en seco,Servicio de lavandería,Cortinas blackout,Habitaciones insonorizadas,Aire acondicionado,Escritorio,Servicio de limpieza,Minibar,TV por cable/satélite,Bañera/Ducha,Batas de baño,Habitaciones interconectadas disponibles,Servicio a la habitación,Caja fuerte,Sala de estar,Teléfono,Guardarropa/Ropero,Estante para la ropa,Plancha,Caja de seguridad para computadora portátil,Baños privados,TV pantalla plana,Productos de tocador de cortesía,Secador de pelo,Vista a la montaña,Vista a la ciudad,Vista a la piscina,Habitaciones para no fumadores,Habitaciones para familias","2.309 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d306878-Reviews-Mandarin_Oriental_Santiago-Santiago_Santiago_Metropolitan_Region.html","N.º 40","N,A","Presidente Kennedy Avenue #4601, Santiago 7560994 Chile, Santiago","-33.40432156921942","-70.58346938894366","Chile","2020-01-12"
"8446529","294305","4,5","108","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Cadenas de televisión para niños,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Garaje de estacionamientos,Internet gratuito,Wifi,Wifi público,Internet,Piscina en la terraza,Piscina con vista,Piscina para adultos,Piscina al aire libre,Bar/Salón,Restaurante,Desayuno tipo bufé,Bufé apto para niños,Bar en la piscina,Bar junto a la piscina,Bar en la terraza,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Hotel para no fumadores,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","823 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d8446529-Reviews-Solace_Hotel_Santiago-Santiago_Santiago_Metropolitan_Region.html","N.º 18","$94.551,$89.049,$91.211","Monsenor Sotero Sanz 115 Providencia, Santiago 7500007 Chile, Santiago","-33.42385690062906","-70.61461192241337","Chile","2020-01-12"
"10040669","294305","4,5","225","Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Spa,Internet gratuito,Wifi,Wifi público,Internet,Piscina al aire libre,Bar/Salón,Restaurante,Desayuno disponible,Desayuno tipo bufé,Bar en la terraza,Salón de banquetes,Salas de reuniones,Terraza en la azotea,Conserje,Hotel para no fumadores,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Servicio a la habitación,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","1.524 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d10040669-Reviews-Hotel_Cumbres_Vitacura-Santiago_Santiago_Metropolitan_Region.html","N.º 29","$91.323,$91.720,$80.766","Avenida Presidente Kennedy, 4422, Santiago 7630638 Chile, Santiago","-33.40365570439735","-70.58574334652886","Chile","2020-01-12"
"7621139","294305","4,5","205","Estacionamiento gratis,Wifi,Piscina,Gimnasio / Sala de entrenamiento,Bar/Salón,Juegos de mesa/Rompecabezas,Cadenas de televisión para niños,Alquiler de autos,Estacionamiento,Wifi público,Internet,Toallas para la piscina/playa,Piscina en la terraza,Piscina cubierta,Piscina climatizada,Restaurante,Desayuno disponible,Desayuno tipo bufé,Bar de aperitivos,Máquina expendedora,Instalaciones para conferencias,Salas de reuniones,Fax/Fotocopiadora,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Minimercado,Hotel para no fumadores,Sala de estar o con TV compartida,Reposeras/Sillas playeras,Terraza solárium,Recepción disponible las 24 horas,Check-in y check-out exprés,Limpieza en seco,Servicio de lavandería,Lavandería de autoservicio,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","911 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d7621139-Reviews-Courtyard_Santiago_Las_Condes-Santiago_Santiago_Metropolitan_Region.html","N.º 7","N,A","Avenida Presidente Kennedy 5601 Las Condes, Santiago 7560356 Chile, Santiago","-33.399785670874486","-70.57497987025769","Chile","2020-01-12"
"3439168","294305","4,5","295","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Cadenas de televisión para niños,Sillitas altas disponibles,Servicio de taxi,Garaje de estacionamientos,Estacionamiento vigilado,Estacionamiento,Internet gratuito,Wifi,Wifi público,Wifi gratuito en el centro de negocios,Internet,Piscina al aire libre,Bar/Salón,Cafetería,Restaurante,Desayuno disponible,Desayuno tipo bufé,Bufé apto para niños,Comidas para niños,Bar de aperitivos,Menús para dietas especiales,Vino/Champagne,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Seguridad las 24 horas,Almacenamiento de equipaje,Cambio de divisas,Hotel para no fumadores,Sala de estar o con TV compartida,Terraza solárium,Kit de primeros auxilios,Paraguas,Check-in las 24 horas,Recepción disponible las 24 horas,Check-in y check-out exprés,Check-in y check-out privado,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Cortinas blackout,Habitaciones insonorizadas,Aire acondicionado,Escritorio,Minibar,TV por cable/satélite,Camas extralargas,Ducha a ras de suelo,Batas de baño,Servicio de limpieza,Habitaciones interconectadas disponibles,Servicio a la habitación,Caja fuerte,Teléfono,Guardarropa/Ropero,Botellas de agua,Plancha,Caja de seguridad para computadora portátil,Baños privados,Servicio de despertador/Reloj despertador,TV pantalla plana,Bañera/Ducha,Productos de tocador de cortesía,Secador de pelo,Vista a la montaña,Vista a la ciudad,Suite nupcial,Habitaciones para no fumadores,Suites","2.749 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294305-d3439168-Reviews-Hotel_Pullman_Santiago_Vitacura_ex_Atton-Santiago_Santiago_Metropolitan_Region.html","N.º 28","$85.096,$85.681,$69.313","Avenida Vitacura 3201, Santiago 7630578 Chile, Santiago","-33.40680339800333","-70.59914938868384","Chile","2020-01-12"
